time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.09345536448242772,0.10484574624751515,11.796234792015287,0.000523870912608082,0.07424676404965425,0.0,-0.2941129631288807,0.21596932368269997,2.9695223810495888,-0.19083525209047902,0.11771443011540905,0.0,463.8502439064201,463.25763567451736,462.7841356330472,462.732936840261
1.2600000000000007,-0.11248864670383288,0.11778989025362839,11.975055167456999,6.277689843515104,0.08149908789456717,0.0,-0.3409778239559098,0.21493529089951408,2.991042345305476,-0.166479965216161,0.1214306460094922,0.0,420.3463805659688,420.6819142725915,419.80490813687186,421.8786446192492
1.3200000000000007,-0.13472859977110535,0.13052780244225065,12.158247641387163,6.268071636929754,0.0901828651708323,0.0,-0.4012305769986106,0.20864186602654305,3.114949241316888,-0.16090511022438206,0.13323730519666552,0.0,453.5160121626927,454.47728148680085,453.2365077141233,453.6590869834017
1.3800000000000008,-0.1610138821262177,0.14264245610960335,12.351333823028561,6.258726200730084,0.10197076260647453,0.0,-0.4763047297096683,0.19410027507358577,3.3205131144010673,-0.16831159777387766,0.1106663975381301,0.0,479.319591454732,477.61439421640796,480.16846424605285,479.5829615599075
1.4400000000000008,-0.19175627564879458,0.15375051006167847,12.553783763044251,6.25212555690735,0.10864579647035644,0.0,-0.5491006575450803,0.1755212158573202,3.4273933743220186,-0.19003613763885097,0.10708920457678102,0.0,450.6736387885574,450.39480515996667,452.14711192125804,450.36417826876516
1.5000000000000009,-0.22688622448113693,0.16362394163135563,12.761534729568798,6.241181247196627,0.11539164522895096,0.0,-0.6225407507709743,0.15252788829576083,3.4972948804522392,-0.1837283435993631,0.09957179518496354,0.0,439.4509314677408,438.83703151770123,440.9344412781926,441.4206708416226
1.560000000000001,-0.2670625792598418,0.17173422665010665,12.977760507861115,6.2346796420225346,0.12232249078129609,0.0,-0.7174294825307148,0.1171093920389531,3.7093991699882394,-0.20825544623731188,0.08759037927227781,0.0,484.6446959132284,483.75025931539824,485.09390457345387,483.215866650564
1.620000000000001,-0.312873799912666,0.17762823985145731,13.204862755185426,6.222175583752259,0.1298005896811656,0.0,-0.8103527260821627,0.07802042374394472,3.8599688333518802,-0.20882788416889855,0.1027654621080207,0.0,466.32946452131637,467.5202030698232,468.4659659040339,468.3811334981222
1.680000000000001,-0.36445745529106804,0.18089731734069803,13.441092704719432,6.210716850733366,0.139689179293077,0.0,-0.910144051107669,0.02974935402921592,4.013553329665962,-0.22142914852817885,0.08039505388201038,0.0,471.07911272421063,469.3532372978492,470.4671249225812,469.4482579724494
1.740000000000001,-0.4218224705964662,0.18127490021793224,13.683514671424605,6.2087553775306645,0.14968240304896074,0.0,-1.0029225834342852,-0.017278100252652688,4.066777089437415,-0.25951371055525685,0.10413008746646993,0.0,440.37726422030534,442.34293978944436,441.35198235039934,438.14157161985315
1.8000000000000012,-0.4852833279031956,0.17860204437126914,13.931196576945396,6.198509782522127,0.16216723186159676,0.0,-1.1137123949065832,-0.07286229866620356,4.1884698697513025,-0.23540792713207254,0.07554548010264114,0.0,463.6154006966351,461.3711305492304,462.62064131504155,464.45449685269443
1.8600000000000012,-0.5553301441325755,0.17252234146183626,14.184327250680012,6.184374303255099,0.1666930668613027,0.0,-1.2215827988727197,-0.13111930938486097,4.2487247700877795,-0.23696085144385626,0.07512850619501513,0.0,445.1016975679151,445.0720278344746,445.8642824164383,445.68205733645436
1.9200000000000013,-0.6317063206639858,0.1628751280033227,14.439653080178683,6.189041142770034,0.17166707325826458,0.0,-1.3247199451383953,-0.19004668322312684,4.261947004028282,-0.1905432730203777,0.08150408656969031,0.0,430.78227889732966,431.32605521166903,429.2736955393637,433.14487237835885
1.9800000000000013,-0.7145289641891965,0.1496396298189226,14.696680908245803,6.177723226556289,0.1772768042831112,0.0,-1.4365442530013746,-0.25215515207841016,4.30518356599875,-0.19564389035069063,0.07093453708096682,0.0,442.73274229787006,441.86704995682334,440.8596091490366,440.4015298954144
2.0400000000000014,-0.8041646462350664,0.13247187876244637,14.956188105282157,6.166153957580857,0.18506618434902045,0.0,-1.5519925213274401,-0.3211376585343076,4.344536688370643,-0.19217970682451319,0.09036020761600776,0.0,440.69463362137003,442.3023985061584,440.9093438228099,441.1582611069895
2.1000000000000014,-0.9017363768507093,0.1104184507603691,15.22256737435779,6.158041679791351,0.19051770768376386,0.0,-1.7008841741451137,-0.4148077534610521,4.533638354704575,-0.1730914741465984,0.0914025555356434,0.0,488.6857493974918,488.76952617350383,487.61952113801516,489.0134399955796
2.1600000000000015,-1.0072158718036415,0.083313215667743,15.494279123316769,6.147823200397667,0.19769017601184835,0.0,-1.815736332899223,-0.4895382190157747,4.523073520752946,-0.17892771933493534,0.0759177901532081,0.0,429.1543734559821,427.8442871700156,428.5168773366271,427.9896209348819
2.2200000000000015,-1.1195482254810571,0.05167115333786186,15.76452117424525,6.1417970913242925,0.20230735423201107,0.0,-1.9290934532685595,-0.5656930830662137,4.484843855551734,-0.15632575015597944,0.07173498294366086,0.0,420.27027276491555,419.91221972453985,418.356667661946,420.2902352015122
2.2800000000000016,-1.239044956260326,0.01516226289069917,16.033767824982153,6.132437189089714,0.20770221291616942,0.0,-2.0545977550911485,-0.6520490845332044,4.489626819830559,-0.15557752650991874,0.08203809589980524,0.0,434.17948970535986,435.04773735791696,434.6479498224393,434.6870109804003
2.3400000000000016,-1.366382041961305,-0.026812096938945908,16.30416540313441,6.127998716160594,0.21626992129622913,0.0,-2.190712125740901,-0.7474007943919876,4.52304434232177,-0.1810475999976012,0.10178728597513603,0.0,443.8190018250604,445.44374768799753,446.45898329143586,444.35001457573225
2.4000000000000017,-1.5024187440068835,-0.074847946097365,16.57803014104008,6.117200096701591,0.23127363509328713,0.0,-2.345206114301863,-0.8547097787341236,4.604652034545174,-0.18527393751916657,0.13328240837805355,0.0,462.1750011264936,464.6616782156833,460.6428930503577,460.2775508131079
2.4600000000000017,-1.648534466211567,-0.12988542598896055,16.858784488597045,6.106112563916749,0.24333505679724965,0.0,-2.526480447126194,-0.980863767660707,4.752326438380184,-0.1842590120654083,0.10996420448875568,0.0,486.24560950991156,484.5083146245965,484.032723987622,484.0790141261193
2.520000000000002,-1.8052351794456685,-0.1923241448355215,17.146136907999413,6.0978118375549855,0.2505812017568436,0.0,-2.6974806965863194,-1.1010734310487045,4.825111445128563,-0.2036817167057156,0.11766498611440665,0.0,464.34577534162514,464.96022131971154,465.2322055497102,463.6749402996364
2.580000000000002,-1.9725983338078192,-0.26231179431005847,17.438694889017547,6.087924845418399,0.2591598970926734,0.0,-2.8820335998699522,-1.232638289688109,4.925554836174438,-0.22166145557086372,0.10291076765788904,0.0,477.2147056227726,476.09736705481,474.8264211325304,473.40451229750477
2.640000000000002,-2.149821333039625,-0.33937270809523784,17.732044496015952,6.074799288527593,0.26586522735456963,0.0,-3.025993357984677,-1.3370350993473512,4.8523932331389625,-0.21813651797153596,0.0936402078943565,0.0,421.5226994652246,420.7298451216448,420.51603222627716,420.77019785860256
2.700000000000002,-2.336369389443817,-0.4232874911164774,18.022963786215623,6.074853508040304,0.2732167221865245,0.0,-3.1928860678205377,-1.4600536842251124,4.844370592711143,-0.1796071946702983,0.10691063375839854,0.0,442.9650061569379,444.0634181932165,442.9301285184592,446.0467626902813
2.760000000000002,-2.5334866519836905,-0.5148655058924582,18.314665157453334,6.07141460182833,0.28892593206745154,0.0,-3.3790554549510494,-1.5926728515432762,4.877826770653953,-0.15111077882738946,0.0722916273670702,0.0,460.93484471103227,458.1978413890405,457.68664735643154,459.9227145003109
2.820000000000002,-2.7418594330263404,-0.6143328177366538,18.607651497704087,6.062646348302019,0.29498435107145227,0.0,-3.5672029142477255,-1.7235382516346942,4.887505089035771,-0.15841504156540984,0.05667070149212672,0.0,453.9652362515324,452.71310655521773,454.59503537772736,453.9875461951383
2.880000000000002,-2.9617971624536055,-0.7218608446348603,18.901593240820105,6.067491246536338,0.30302622132869317,0.0,-3.76473053939426,-1.8601746742798708,4.909778260584929,-0.11810194354090262,0.03183918303494461,0.0,460.7791740174092,458.81294527814816,458.1443044324176,461.3201132645926
2.940000000000002,-3.1919829303629306,-0.8363260509430492,19.19135521525945,6.060438646368116,0.30619422307988753,0.0,-3.908586294206602,-1.955863510809744,4.74911000690807,-0.12164021134652613,0.01829570369174605,0.0,397.888156137521,396.64628211842864,397.5452609812103,397.20617835365255
3.000000000000002,-3.432499973800466,-0.9577361796116796,19.4763586022056,6.0561294465453095,0.31948124389750276,0.0,-4.109692629881126,-2.091307832439257,4.749903113066667,-0.1418185977384293,0.05535982277247357,0.0,452.5843378221519,455.5587105510787,455.68450068598054,454.0535774576835
3.0600000000000023,-3.6848580715696904,-1.0870318723539996,19.75997881429857,6.051981343728293,0.3227920085358491,0.0,-4.30256942927347,-2.2188436896154053,4.703584839096694,-0.12011177072604788,0.05378295264816081,0.0,440.8528187821515,440.7245167272404,439.9354238412654,441.7126202088436
3.1200000000000023,-3.949678164370151,-1.224607905771112,20.043098814312295,6.04517974335562,0.32638682017030796,0.0,-4.525015181347484,-2.3674798877226126,4.7326773146269785,-0.11423761417059007,0.045831308462995525,0.0,467.1091730528549,466.4900761902786,467.60454907125796,468.05025017639895
3.1800000000000024,-4.226990214007608,-1.3705497169670169,20.32514473699194,6.041299731107582,0.33158691407982666,0.0,-4.719218126030417,-2.4975050654028057,4.66829288827254,-0.09650815524952279,0.027441965369756856,0.0,439.2715300323544,437.7444214295059,437.2254403649953,438.6898776496538
3.2400000000000024,-4.517739253406683,-1.5255090699857998,20.607962840091563,6.039813552299311,0.33608214490483324,0.0,-4.972675648769274,-2.6677095927535013,4.757548137631534,-0.07495001174317936,0.007713926260597615,0.0,491.9407985878894,490.4775049527057,488.1425707796853,489.74310068961967
